geo_lat,geo_lon,total_meters,price,price_per_meter,color
45.113593,38.9204509,43.1,6120200.0,142000.0,#bd1726
45.09795145,39.05934075804295,36.6,4640000.0,126775.956284153,#b30d26
45.10490635,38.95197909914957,35.7,4200000.0,117647.0588235294,#af0926
45.00068775,39.02824410933573,35.0,6300000.0,180000.0,#bd1726
44.9965252,39.02673556864937,38.88,7500000.0,192901.23456790124,#c62027
45.076316,38.902037,40.99,5533650.0,135000.0,#b91326
45.1077607,38.9574443,47.0,6300000.0,134042.55319148937,#bd1726
45.0576967,38.9893612,37.9,8603300.0,227000.0,#ce2827
45.1024708,38.9931859,43.1,5150000.0,119489.55916473317,#b50f26
45.0969382,39.00549252438431,44.1,5350000.0,121315.19274376417,#b71126
44.9967534,39.02483705,36.21,6800000.0,187793.42723004695,#c01a27
45.0732724,38.9033616,35.8,5100000.0,142458.10055865924,#b50f26
45.1019377,38.981445,47.57,9661467.0,203100.0,#d42d27
45.0922844,39.04728259430581,35.3,3900000.0,110481.5864022663,#ad0826
45.0732724,38.9033616,37.5,4600000.0,122666.66666666667,#b10b26
45.113593,38.9204509,37.42,4490400.0,120000.0,#b10b26
43.6732594,40.2625799,52.25,13062500.0,250000.0,#e34933
45.0145989,39.0624348,43.0,6242500.0,145174.41860465117,#bd1726
45.07362085,38.907910649561046,37.0,4969000.0,134297.2972972973,#b50f26
45.1095169,38.9572004,41.08,5987410.0,145750.0,#bb1526
45.0446465,38.9929177,38.0,8350000.0,219736.84210526315,#cc2627
45.0613857,38.946427242257045,43.2,10800000.0,249999.99999999997,#da362a
45.0732724,38.9033616,38.29,5050000.0,131888.22146774616,#b50f26
45.0145989,39.0624348,42.9,6100000.0,142191.1421911422,#bd1726
45.14203795,39.04406563358161,35.4,6500000.0,183615.81920903956,#be1827
45.1098393,38.9591289,39.1,5250000.0,134271.09974424553,#b71126
45.092292900000004,39.04610694067752,35.76,4700000.0,131431.7673378076,#b30d26
45.0736412,38.94400908640415,37.4,9500000.0,254010.69518716578,#d42d27
45.061367,38.94565726044277,50.0,12500000.0,250000.0,#e14430
45.10920445,38.95242535072251,40.0,5430880.0,135772.0,#b71126
45.07276935,39.05167390009619,36.96,5596386.0,151417.37012987013,#b91326
45.0897059,39.026567527672505,36.7,4500000.0,122615.80381471389,#b10b26
45.097302600000006,39.003051423986705,49.0,5650000.0,115306.12244897959,#b91326
45.0732724,38.9033616,35.83,4874000.0,136031.25872174156,#b30d26
43.6732594,40.2625799,45.26,8499000.0,187781.70570039772,#cc2627
45.0289445,39.05373173360427,42.1,6000000.0,142517.81472684085,#bb1526
43.6732594,40.2625799,37.39,12151750.0,325000.0,#e0422f
45.0145989,39.0624348,42.6,6104500.0,143298.1220657277,#bd1726
45.09561455,38.90753427884407,31.2,4668800.0,149641.02564102566,#b30d26
45.0951783,38.9476423,48.1,4834050.0,100500.0,#b30d26
45.1000168,38.9141608,34.39,4830560.0,140464.08839779007,#b30d26
45.0732724,38.9033616,35.83,4874000.0,136031.25872174156,#b30d26
45.0732724,38.9033616,35.83,4874000.0,136031.25872174156,#b30d26
45.093145,39.041124,39.1,4887500.0,125000.0,#b30d26
45.0732724,38.9033616,36.87,4940000.0,133984.269053431,#b50f26
45.09284705,39.03765761579284,31.88,4909520.0,154000.0,#b30d26
45.09284705,39.03765761579284,35.07,4909800.0,140000.0,#b30d26
45.09284705,39.03765761579284,31.88,4909520.0,154000.0,#b30d26
45.0732724,38.9033616,37.42,4977000.0,133003.7413148049,#b50f26
45.0732724,38.9033616,37.48,4984000.0,132977.58804695838,#b50f26
45.1050281,39.0608342,39.8,4975000.0,125000.00000000001,#b50f26
45.0909067,39.0108376,41.62,4994400.0,120000.00000000001,#b50f26
45.0906317,39.01004101951046,45.25,4977500.0,110000.0,#b50f26
45.0951783,38.9476423,48.7,4967400.0,102000.0,#b50f26
45.1000168,38.9141608,35.3,4956910.0,140422.37960339946,#b50f26
45.0732724,38.9033616,37.64,5041000.0,133926.67375132837,#b50f26
45.0732724,38.9033616,38.25,5045000.0,131895.4248366013,#b50f26
45.0732724,38.9033616,37.64,5041000.0,133926.67375132837,#b50f26
45.1000168,38.9141608,37.83,5031390.0,133000.0,#b50f26
45.0906317,39.01004101951046,45.56,5011600.0,110000.0,#b50f26
45.093145,39.041124,41.8,5016000.0,120000.00000000001,#b50f26
45.093145,39.041124,41.8,5016000.0,120000.00000000001,#b50f26
45.1000168,38.9141608,36.32,5084800.0,140000.0,#b50f26
45.0732724,38.9033616,38.29,5088000.0,132880.64768869156,#b50f26
45.113593,38.9204509,202.0,5095170.0,25223.61386138614,#b50f26
45.1050281,39.0608342,40.5,5062500.0,125000.0,#b50f26
45.09284705,39.03765761579284,36.63,5128200.0,140000.0,#b50f26
45.09284705,39.03765761579284,36.63,5128200.0,140000.0,#b50f26
45.113593,38.9204509,202.0,5129280.0,25392.47524752475,#b50f26
45.0897059,39.026567527672505,43.41,5165790.0,119000.00000000001,#b50f26
45.113593,38.9204509,202.0,5185350.0,25670.049504950493,#b50f26
45.0732724,38.9033616,37.55,5179310.0,137931.02529960053,#b50f26
45.1000168,38.9141608,37.27,5217800.0,140000.0,#b71126
45.0732724,38.9033616,37.45,5245798.0,140074.71295060078,#b71126
45.0732724,38.9033616,37.45,5245798.0,140074.71295060078,#b71126
45.09284705,39.03765761579284,37.59,5262600.0,140000.0,#b71126
45.1000168,38.9141608,39.87,5262840.0,132000.0,#b71126
45.1000168,38.9141608,37.27,5292340.0,142000.0,#b71126
45.0289445,39.05373173360427,37.96,5291624.0,139400.0,#b71126
45.1000168,38.9141608,37.83,5296200.0,140000.0,#b71126
45.1000168,38.9141608,37.83,5258370.0,139000.0,#b71126
45.0732724,38.9033616,37.35,5281617.0,141408.7550200803,#b71126
